stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code,stop_url
gen:9175:4155:0:2,Falkenberg,48.0352268776417,11.8911286227113,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4155&nameState_origin=empty&sessionID=0
gen:9175:4156:0:1,"Moosach, Sägewerk",48.0332131866322,11.882819333896,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4156&nameState_origin=empty&sessionID=0
gen:9175:4156:0:2,"Moosach, Sägewerk",48.0334308807128,11.8846558676254,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4156&nameState_origin=empty&sessionID=0
gen:9175:4158:0:1,"Moosach, Doblbachstraße",48.0325589412221,11.8763846268849,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4158&nameState_origin=empty&sessionID=0
gen:9175:4158:0:2,"Moosach, Doblbachstraße",48.0324513345415,11.8766798741416,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4158&nameState_origin=empty&sessionID=0
gen:9175:4160:0:1,"Bauhof, Abzw.",48.0170350386859,11.8933919004074,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4160&nameState_origin=empty&sessionID=0
gen:9175:4160:0:3,"Bauhof, Abzw.",48.017142601817,11.8930029431117,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4160&nameState_origin=empty&sessionID=0
gen:9175:4162:0:1,Pienzenau,48.0338153213181,11.9257403102906,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4162&nameState_origin=empty&sessionID=0
gen:9175:4162:0:2,Pienzenau,48.0338512007465,11.9255927596168,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4162&nameState_origin=empty&sessionID=0
gen:9175:4163:0:1,Pullenhofen,48.0294003490165,11.9139878808405,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4163&nameState_origin=empty&sessionID=0
